filename,class,xmin,ymin,xmax,ymax
38.jpg,line,10,471,629,624
39.jpg,line,44,29,565,153
39.jpg,line,4,200,636,302
39.jpg,line,0,335,640,428
39.jpg,line,6,478,415,589
4.jpg,line,15,64,626,156
4.jpg,line,17,182,631,304
4.jpg,line,13,316,632,428
4.jpg,line,14,449,633,561
40.jpg,line,8,63,416,157
40.jpg,line,3,183,631,295
40.jpg,line,1,314,634,434
40.jpg,line,31,452,559,583
41.jpg,line,20,70,447,173
41.jpg,line,11,206,623,312
41.jpg,line,14,347,625,453
41.jpg,line,19,482,630,589
42.jpg,line,16,76,634,167
42.jpg,line,14,213,635,330
42.jpg,line,11,347,630,451
42.jpg,line,16,476,452,599
43.jpg,line,17,59,619,178
43.jpg,line,17,193,621,307
43.jpg,line,16,312,620,426
43.jpg,line,13,459,618,569
44.jpg,line,14,49,614,172
44.jpg,line,15,196,615,318
44.jpg,line,15,310,615,432
44.jpg,line,11,447,611,569
45.jpg,line,15,51,623,161
45.jpg,line,16,185,624,296
45.jpg,line,14,308,621,419
45.jpg,line,12,454,620,564
46.jpg,line,19,20,622,161
46.jpg,line,18,182,621,323
46.jpg,line,19,323,621,464
46.jpg,line,19,476,621,617
47.jpg,line,16,68,626,196
47.jpg,line,12,181,619,306
47.jpg,line,10,316,621,450
47.jpg,line,14,465,625,600
48.jpg,line,19,65,611,174
48.jpg,line,11,191,622,300
48.jpg,line,6,323,622,442
48.jpg,line,14,467,619,578
49.jpg,line,13,39,621,172
49.jpg,line,10,159,618,291
49.jpg,line,8,293,615,426
49.jpg,line,6,432,614,565
5.jpg,line,13,30,602,157
5.jpg,line,4,180,630,305
5.jpg,line,4,339,629,465
5.jpg,line,3,463,629,589
50.jpg,line,15,29,613,159
50.jpg,line,8,192,617,290
50.jpg,line,3,303,618,439
50.jpg,line,2,473,623,581
51.jpg,line,7,79,621,192
51.jpg,line,6,208,620,320
51.jpg,line,6,339,620,452
51.jpg,line,6,473,620,586
52.jpg,line,10,57,628,184
52.jpg,line,7,200,625,328
52.jpg,line,3,315,622,442
52.jpg,line,3,451,622,579
53.jpg,line,30,48,623,163
53.jpg,line,22,186,625,311
53.jpg,line,14,322,626,438
53.jpg,line,14,455,625,584
54.jpg,line,1,34,638,143
54.jpg,line,0,176,634,284
54.jpg,line,0,302,634,409
54.jpg,line,0,435,634,543
55.jpg,line,16,49,631,158
55.jpg,line,12,183,628,327
55.jpg,line,8,337,623,446
55.jpg,line,20,439,625,554
56.jpg,line,8,67,627,189
56.jpg,line,12,196,630,318
56.jpg,line,9,316,627,438
56.jpg,line,7,450,625,572
57.jpg,line,36,30,631,140
57.jpg,line,24,163,634,281
57.jpg,line,19,301,630,403
57.jpg,line,22,452,633,554
58.jpg,line,16,16,628,157
58.jpg,line,14,163,636,292
58.jpg,line,15,288,636,410
58.jpg,line,18,415,637,561
59.jpg,line,15,50,614,143
59.jpg,line,12,189,629,294
59.jpg,line,9,300,626,428
59.jpg,line,8,419,622,530
6.jpg,line,11,35,623,151
6.jpg,line,5,157,618,284
6.jpg,line,2,302,615,429
6.jpg,line,1,444,614,571
60.jpg,line,7,48,622,162
60.jpg,line,5,194,620,308
60.jpg,line,3,310,618,424
60.jpg,line,2,439,617,553
61.jpg,line,5,77,530,185
61.jpg,line,15,193,617,309
61.jpg,line,15,325,623,420
61.jpg,line,14,449,620,575
62.jpg,line,104,90,439,213
62.jpg,line,84,273,595,370
62.jpg,line,128,425,545,535
63.jpg,line,19,54,618,195
63.jpg,line,18,180,617,320
63.jpg,line,17,236,617,420
63.jpg,line,24,380,623,594
64.jpg,line,19,102,616,212
64.jpg,line,14,195,611,306
64.jpg,line,7,296,607,442
64.jpg,line,18,414,620,610
65.jpg,line,20,72,616,188
65.jpg,line,19,198,615,314
65.jpg,line,18,311,614,427
65.jpg,line,18,432,613,548
66.jpg,line,17,81,615,202
66.jpg,line,15,204,612,325
66.jpg,line,15,335,612,456
66.jpg,line,15,395,613,557
67.jpg,line,23,73,617,204
67.jpg,line,24,166,618,297
67.jpg,line,23,294,617,425
67.jpg,line,18,422,612,553
68.jpg,line,14,32,626,137
68.jpg,line,8,153,621,258
68.jpg,line,7,292,619,397
68.jpg,line,6,401,617,538
69.jpg,line,32,49,615,147
69.jpg,line,29,162,612,260
69.jpg,line,26,302,612,432
69.jpg,line,30,442,616,571
7.jpg,line,18,28,623,148
7.jpg,line,9,175,624,316
7.jpg,line,5,325,621,466
7.jpg,line,2,464,618,605
70.jpg,line,22,38,614,144
70.jpg,line,25,195,616,301
70.jpg,line,24,310,615,416
70.jpg,line,21,447,613,552
71.jpg,line,29,53,610,169
71.jpg,line,27,171,608,287
71.jpg,line,22,335,603,450
71.jpg,line,21,434,602,550
72.jpg,line,23,60,609,200
72.jpg,line,23,187,607,327
72.jpg,line,25,312,608,428
72.jpg,line,22,404,605,585
73.jpg,line,21,32,607,151
73.jpg,line,20,182,606,300
73.jpg,line,20,323,606,442
73.jpg,line,21,440,607,559
74.jpg,line,37,27,597,168
74.jpg,line,27,300,587,441
74.jpg,line,33,159,593,300
74.jpg,line,37,447,598,588
75.jpg,line,38,44,593,151
75.jpg,line,36,166,590,273
75.jpg,line,32,301,587,408
75.jpg,line,37,459,592,566
76.jpg,line,80,112,306,253
76.jpg,line,84,279,258,462
76.jpg,line,368,333,475,403
77.jpg,line,36,50,613,186
77.jpg,line,34,184,611,320
77.jpg,line,32,317,609,454
77.jpg,line,31,469,608,605
78.jpg,line,32,69,610,183
78.jpg,line,30,187,609,302
78.jpg,line,30,318,609,432
78.jpg,line,29,448,608,562
79.jpg,line,50,75,448,192
79.jpg,line,48,205,448,316
79.jpg,line,48,342,448,453
79.jpg,line,48,466,87,545
8.jpg,line,11,47,625,137
8.jpg,line,5,179,629,285
8.jpg,line,3,321,634,428
8.jpg,line,2,483,630,588
80.jpg,line,28,64,456,193
80.jpg,line,28,190,456,320
80.jpg,line,42,304,176,407
80.jpg,line,47,459,125,556
81.jpg,line,50,79,505,185
81.jpg,line,48,208,503,314
81.jpg,line,49,337,504,443
81.jpg,line,47,453,244,554
82.jpg,line,48,116,450,209
82.jpg,line,47,225,449,319
82.jpg,line,45,329,447,422
82.jpg,line,44,438,395,529
83.jpg,line,49,46,454,168
83.jpg,line,45,190,450,313
83.jpg,line,45,322,450,444
83.jpg,line,319,458,362,593
84.jpg,line,43,98,459,170
84.jpg,line,38,198,456,292
84.jpg,line,44,323,450,414
84.jpg,line,312,450,372,567
85.jpg,line,48,57,456,173
85.jpg,line,48,179,454,303
85.jpg,line,50,336,452,472
85.jpg,line,316,486,337,561
86.jpg,line,48,97,453,203
86.jpg,line,51,176,453,294
86.jpg,line,50,328,363,395
87.jpg,line,27,63,466,181
87.jpg,line,28,189,467,307
87.jpg,line,28,304,467,422
88.jpg,line,49,63,455,166
88.jpg,line,41,202,455,310
88.jpg,line,44,316,457,424
88.jpg,line,42,423,109,503
89.jpg,line,50,67,453,186
89.jpg,line,51,212,455,323
89.jpg,line,51,332,455,444
89.jpg,line,49,460,359,585
9.jpg,line,8,33,631,163
9.jpg,line,9,186,634,308
9.jpg,line,12,308,635,442
9.jpg,line,9,470,611,587
90.jpg,line,46,55,452,167
90.jpg,line,46,189,452,301
90.jpg,line,45,305,452,417
90.jpg,line,43,453,449,564
91.jpg,line,29,78,460,187
91.jpg,line,27,223,458,332
91.jpg,line,27,348,458,458
91.jpg,line,25,468,456,577
92.jpg,line,30,92,455,176
92.jpg,line,36,219,455,329
92.jpg,line,39,352,459,462
92.jpg,line,38,453,457,562
93.jpg,line,47,48,451,153
93.jpg,line,48,185,452,290
93.jpg,line,44,320,448,426
93.jpg,line,50,435,564,564
95.jpg,line,119,90,520,228
96.jpg,line,152,29,504,226
