filename,class,xmin,ymin,xmax,ymax
059_nl_a128_177_01.jpg,line,66,294,567,419
059_nl_a128_177_01.jpg,line,66,364,567,488
059_nl_a128_177_01.jpg,line,66,515,567,640
060_pp_ttp_02_003.jpg,line,45,53,588,159
060_pp_ttp_02_003.jpg,line,49,169,592,274
060_pp_ttp_02_003.jpg,line,47,259,590,365
060_pp_ttp_02_003.jpg,line,46,349,589,455
060_pp_ttp_02_003.jpg,line,46,472,589,578
061_sr_bo_03_007.jpg,line,53,39,588,125
061_sr_bo_03_007.jpg,line,51,158,586,245
061_sr_bo_03_007.jpg,line,49,231,584,317
061_sr_bo_03_007.jpg,line,46,351,580,437
061_sr_bo_03_007.jpg,line,49,469,583,555
062_nl_a161_276_02.jpg,line,64,42,584,139
062_nl_a161_276_02.jpg,line,63,150,584,247
062_nl_a161_276_02.jpg,line,63,244,584,341
062_nl_a161_276_02.jpg,line,63,352,584,449
062_nl_a161_276_02.jpg,line,65,474,586,571
063_sr_bo_01_001.jpg,line,42,83,596,190
063_sr_bo_01_001.jpg,line,36,177,601,285
063_sr_bo_01_001.jpg,line,39,273,605,380
063_sr_bo_01_001.jpg,line,38,405,600,488
063_sr_bo_01_001.jpg,line,38,513,601,595
064_efeo_012_01_04.jpg,line,74,133,601,228
064_efeo_012_01_04.jpg,line,78,228,603,278
064_efeo_012_01_04.jpg,line,77,282,604,366
064_efeo_012_01_04.jpg,line,73,338,597,455
064_efeo_012_01_04.jpg,line,78,461,593,566
065_efeo_001_01_08.jpg,line,14,58,629,126
065_efeo_001_01_08.jpg,line,14,150,620,238
065_efeo_001_01_08.jpg,line,14,245,622,348
065_efeo_001_01_08.jpg,line,16,344,623,447
065_efeo_001_01_08.jpg,line,14,473,621,576
066_efeo_062_02_05.jpg,line,20,233,33,429
066_efeo_062_02_05.jpg,line,77,68,608,191
066_efeo_062_02_05.jpg,line,80,172,610,295
066_efeo_062_02_05.jpg,line,74,298,604,421
066_efeo_062_02_05.jpg,line,76,402,607,525
068_sr_bo_09_005.jpg,line,67,52,566,139
068_sr_bo_09_005.jpg,line,67,166,566,253
068_sr_bo_09_005.jpg,line,71,287,570,374
068_sr_bo_09_005.jpg,line,71,404,570,491
068_sr_bo_09_005.jpg,line,73,525,572,612
069_nl_a100_333_01.jpg,line,70,37,564,173
069_nl_a100_333_01.jpg,line,71,170,565,306
069_nl_a100_333_01.jpg,line,69,285,562,364
069_nl_a100_333_01.jpg,line,75,372,563,476
069_nl_a100_333_01.jpg,line,74,471,557,612
070_nl_a129_191_01.jpg,line,72,52,571,178
070_nl_a129_191_01.jpg,line,72,163,571,288
070_nl_a129_191_01.jpg,line,72,262,571,387
070_nl_a129_191_01.jpg,line,72,355,571,480
070_nl_a129_191_01.jpg,line,70,449,569,574
071_nl_c189_442_02.jpg,line,57,28,585,114
071_nl_c189_442_02.jpg,line,53,148,581,234
071_nl_c189_442_02.jpg,line,53,249,581,336
071_nl_c189_442_02.jpg,line,52,363,581,449
071_nl_c189_442_02.jpg,line,52,484,580,571
072_pp_ttp_02_002.jpg,line,52,67,598,180
072_pp_ttp_02_002.jpg,line,51,172,598,285
072_pp_ttp_02_002.jpg,line,51,260,598,373
072_pp_ttp_02_002.jpg,line,47,347,594,460
072_pp_ttp_02_002.jpg,line,47,483,594,596
073_nl_a130_214_02.jpg,line,69,35,569,125
073_nl_a130_214_02.jpg,line,72,162,572,251
073_nl_a130_214_02.jpg,line,71,234,571,323
073_nl_a130_214_02.jpg,line,72,359,572,449
073_nl_a130_214_02.jpg,line,72,466,589,553
074_nl_a129_192_02.jpg,line,70,47,579,146
074_nl_a129_192_02.jpg,line,68,169,577,268
074_nl_a129_192_02.jpg,line,69,270,578,369
074_nl_a129_192_02.jpg,line,66,359,575,458
074_nl_a129_192_02.jpg,line,71,480,579,578
075_sr_bo_04_004.jpg,line,66,44,574,155
075_sr_bo_04_004.jpg,line,67,165,575,276
075_sr_bo_04_004.jpg,line,66,267,575,378
075_sr_bo_04_004.jpg,line,65,376,574,487
075_sr_bo_04_004.jpg,line,65,492,574,603
076_kandal_tekvil_01_002.jpg,line,56,53,596,141
076_kandal_tekvil_01_002.jpg,line,58,165,598,253
076_kandal_tekvil_01_002.jpg,line,47,298,601,390
076_kandal_tekvil_01_002.jpg,line,47,390,601,482
076_kandal_tekvil_01_002.jpg,line,47,502,601,594
077_nl_d856_121_02.jpg,line,44,2,598,158
077_nl_d856_121_02.jpg,line,44,117,598,273
077_nl_d856_121_02.jpg,line,45,244,599,400
077_nl_d856_121_02.jpg,line,46,365,599,471
077_nl_d856_121_02.jpg,line,43,464,599,582
078_nl_d853_111_01.jpg,line,37,19,606,124
078_nl_d853_111_01.jpg,line,34,149,605,236
078_nl_d853_111_01.jpg,line,33,267,605,341
078_nl_d853_111_01.jpg,line,33,389,605,463
078_nl_d853_111_01.jpg,line,33,510,604,584
078_nl_d853_111_01.jpg,line,7,260,24,514
079_nl_b349_012_01.jpg,line,33,5,599,106
079_nl_b349_012_01.jpg,line,33,137,599,238
079_nl_b349_012_01.jpg,line,32,247,598,348
079_nl_b349_012_01.jpg,line,32,372,598,473
079_nl_b349_012_01.jpg,line,31,509,596,610
080_sr_bo_06_007.jpg,line,61,35,574,118
080_sr_bo_06_007.jpg,line,64,156,577,238
080_sr_bo_06_007.jpg,line,63,256,577,338
080_sr_bo_06_007.jpg,line,60,343,576,459
080_sr_bo_06_007.jpg,line,59,466,580,562
081_efeo_046_01_05.jpg,line,81,53,589,165
081_efeo_046_01_05.jpg,line,81,158,582,251
081_efeo_046_01_05.jpg,line,79,246,588,309
081_efeo_046_01_05.jpg,line,74,333,594,421
081_efeo_046_01_05.jpg,line,81,467,594,548
081_efeo_046_01_05.jpg,line,16,264,26,386
082_nl_d883_156_01.jpg,line,52,61,589,146
082_nl_d883_156_01.jpg,line,54,171,591,256
082_nl_d883_156_01.jpg,line,51,252,588,337
082_nl_d883_156_01.jpg,line,52,362,589,447
082_nl_d883_156_01.jpg,line,52,477,589,562
084_efeo_031_01_07.jpg,line,99,114,575,189
084_efeo_031_01_07.jpg,line,104,217,580,291
084_efeo_031_01_07.jpg,line,102,288,578,363
084_efeo_031_01_07.jpg,line,102,376,578,450
084_efeo_031_01_07.jpg,line,103,458,580,532
084_efeo_031_01_07.jpg,line,6,296,21,482
085_efeo_009_01_02.jpg,line,14,12,630,151
085_efeo_009_01_02.jpg,line,14,130,627,246
085_efeo_009_01_02.jpg,line,13,225,627,400
085_efeo_009_01_02.jpg,line,14,358,626,481
085_efeo_009_01_02.jpg,line,17,469,626,640
087_efeo_042_01_113.jpg,line,2,250,26,426
087_efeo_042_01_113.jpg,line,82,83,572,192
087_efeo_042_01_113.jpg,line,84,172,574,282
087_efeo_042_01_113.jpg,line,84,268,573,378
087_efeo_042_01_113.jpg,line,83,363,573,473
087_efeo_042_01_113.jpg,line,83,489,573,599
091_nl_d850_071_01.jpg,line,46,36,592,142
091_nl_d850_071_01.jpg,line,46,140,592,246
091_nl_d850_071_01.jpg,line,47,250,593,357
091_nl_d850_071_01.jpg,line,47,373,593,480
091_nl_d850_071_01.jpg,line,46,464,592,571
091_nl_d850_071_01.jpg,line,22,176,31,408
092_efeo_104_03_07.jpg,line,13,223,35,390
092_efeo_104_03_07.jpg,line,87,56,590,143
092_efeo_104_03_07.jpg,line,87,151,590,238
092_efeo_104_03_07.jpg,line,89,259,592,346
092_efeo_104_03_07.jpg,line,88,386,591,473
092_efeo_104_03_07.jpg,line,87,475,590,561
093_nl_a128_176_01.jpg,line,71,37,578,150
093_nl_a128_176_01.jpg,line,72,373,579,486
093_nl_a128_176_01.jpg,line,71,164,579,278
093_nl_a128_176_01.jpg,line,70,282,578,395
093_nl_a128_176_01.jpg,line,70,504,577,617
095_sr_bo_06_006.jpg,line,60,70,574,151
095_sr_bo_06_006.jpg,line,60,177,574,258
095_sr_bo_06_006.jpg,line,60,277,573,358
095_sr_bo_06_006.jpg,line,60,376,573,457
095_sr_bo_06_006.jpg,line,61,497,574,578
096_nl_c189_424_02.jpg,line,53,13,582,122
096_nl_c189_424_02.jpg,line,55,144,583,253
096_nl_c189_424_02.jpg,line,55,244,583,353
096_nl_c189_424_02.jpg,line,56,369,584,478
096_nl_c189_424_02.jpg,line,56,474,584,583
097_efeo_029_01_05.jpg,line,10,250,20,424
097_efeo_029_01_05.jpg,line,95,74,573,177
097_efeo_029_01_05.jpg,line,94,150,593,292
097_efeo_029_01_05.jpg,line,95,250,581,358
097_efeo_029_01_05.jpg,line,98,335,584,467
097_efeo_029_01_05.jpg,line,94,443,585,594
099_nl_a132_264_02.jpg,line,70,29,574,157
099_nl_a132_264_02.jpg,line,70,141,574,269
099_nl_a132_264_02.jpg,line,68,233,572,361
099_nl_a132_264_02.jpg,line,66,320,570,448
099_nl_a132_264_02.jpg,line,65,438,569,566
100_sr_bo_07_002.jpg,line,38,35,603,115
100_sr_bo_07_002.jpg,line,38,153,603,233
100_sr_bo_07_002.jpg,line,35,278,600,358
100_sr_bo_07_002.jpg,line,35,388,600,468
100_sr_bo_07_002.jpg,line,35,513,600,593
101_nl_d851_081_02.jpg,line,70,70,582,181
101_nl_d851_081_02.jpg,line,69,169,582,280
101_nl_d851_081_02.jpg,line,67,260,580,371
101_nl_d851_081_02.jpg,line,66,344,579,455
101_nl_d851_081_02.jpg,line,66,449,579,560
102_nl_d852_090_02.jpg,line,67,45,578,168
102_nl_d852_090_02.jpg,line,68,181,578,305
102_nl_d852_090_02.jpg,line,68,263,578,386
102_nl_d852_090_02.jpg,line,67,374,578,497
102_nl_d852_090_02.jpg,line,67,471,578,594
103_nl_a108_181_02.jpg,line,60,73,581,180
103_nl_a108_181_02.jpg,line,57,178,578,285
103_nl_a108_181_02.jpg,line,57,284,578,391
103_nl_a108_181_02.jpg,line,54,360,575,466
103_nl_a108_181_02.jpg,line,54,471,574,578
106_efeo_021_01_08.jpg,line,91,94,576,161
106_efeo_021_01_08.jpg,line,97,191,581,258
106_efeo_021_01_08.jpg,line,96,255,580,323
106_efeo_021_01_08.jpg,line,92,381,576,448
106_efeo_021_01_08.jpg,line,91,439,576,545
106_efeo_021_01_08.jpg,line,2,188,16,417
110_kandal_tekvil_02_003.jpg,line,40,65,601,140
110_kandal_tekvil_02_003.jpg,line,39,152,604,252
110_kandal_tekvil_02_003.jpg,line,40,263,609,351
110_kandal_tekvil_02_003.jpg,line,41,375,607,457
110_kandal_tekvil_02_003.jpg,line,39,457,609,568
111_sr_bo_08_004.jpg,line,44,13,591,122
111_sr_bo_08_004.jpg,line,45,140,591,249
111_sr_bo_08_004.jpg,line,46,248,593,357
111_sr_bo_08_004.jpg,line,46,367,593,476
111_sr_bo_08_004.jpg,line,46,488,593,597
112_sr_bo_06_003.jpg,line,57,68,578,178
112_sr_bo_06_003.jpg,line,57,176,578,287
112_sr_bo_06_003.jpg,line,57,291,578,402
112_sr_bo_06_003.jpg,line,56,342,577,452
112_sr_bo_06_003.jpg,line,54,470,575,581
113_sr_bo_09_007.jpg,line,73,43,571,143
113_sr_bo_09_007.jpg,line,73,171,571,271
113_sr_bo_09_007.jpg,line,73,286,570,386
113_sr_bo_09_007.jpg,line,71,406,568,506
113_sr_bo_09_007.jpg,line,70,508,568,608
115_nl_d883_156_02.jpg,line,48,57,601,163
115_nl_d883_156_02.jpg,line,49,172,602,279
115_nl_d883_156_02.jpg,line,49,266,601,372
115_nl_d883_156_02.jpg,line,49,376,601,482
115_nl_d883_156_02.jpg,line,47,469,599,576
116_nl_d849_056_02.jpg,line,66,76,576,150
116_nl_d849_056_02.jpg,line,64,162,574,236
116_nl_d849_056_02.jpg,line,65,264,575,338
116_nl_d849_056_02.jpg,line,64,367,575,440
116_nl_d849_056_02.jpg,line,64,469,574,542
117_nl_a131_237_02.jpg,line,66,11,588,103
117_nl_a131_237_02.jpg,line,64,149,586,241
117_nl_a131_237_02.jpg,line,59,499,573,604
117_nl_a131_237_02.jpg,line,56,250,577,342
117_nl_a131_237_02.jpg,line,57,348,576,484
118_nl_a130_214_01.jpg,line,74,33,571,136
118_nl_a130_214_01.jpg,line,72,154,569,257
118_nl_a130_214_01.jpg,line,71,239,568,343
118_nl_a130_214_01.jpg,line,71,362,568,465
118_nl_a130_214_01.jpg,line,71,468,567,571
119_nl_d859_116_01.jpg,line,33,16,618,106
119_nl_d859_116_01.jpg,line,33,143,618,233
119_nl_d859_116_01.jpg,line,32,239,617,329
119_nl_d859_116_01.jpg,line,32,373,617,463
119_nl_d859_116_01.jpg,line,32,519,617,609
119_nl_d859_116_01.jpg,line,9,106,20,542
120_pp_ttp_01_004.jpg,line,64,29,574,146
120_pp_ttp_01_004.jpg,line,64,148,574,265
120_pp_ttp_01_004.jpg,line,63,255,573,372
120_pp_ttp_01_004.jpg,line,63,375,573,491
120_pp_ttp_01_004.jpg,line,62,498,572,615
121_nl_a108_172_01.jpg,line,60,44,577,121
121_nl_a108_172_01.jpg,line,59,148,576,225
121_nl_a108_172_01.jpg,line,59,240,576,317
121_nl_a108_172_01.jpg,line,59,351,576,427
121_nl_a108_172_01.jpg,line,60,478,577,555
121_nl_a108_172_01.jpg,line,34,250,45,316
124_pp_ttp_01_011b.jpg,line,65,36,572,146
124_pp_ttp_01_011b.jpg,line,69,163,577,273
