filename,class,xmin,ymin,xmax,ymax
38.jpg,line,10,471,629,624
39.jpg,line,44,29,565,153
39.jpg,line,4,200,636,302
39.jpg,line,0,335,640,428
39.jpg,line,6,478,415,589
4.jpg,line,15,64,626,156
4.jpg,line,17,182,631,304
4.jpg,line,13,316,632,428
4.jpg,line,14,449,633,561
40.jpg,line,8,63,416,157
40.jpg,line,3,183,631,295
40.jpg,line,1,314,634,434
40.jpg,line,31,452,559,583
41.jpg,line,20,70,447,173
41.jpg,line,11,206,623,312
41.jpg,line,14,347,625,453
41.jpg,line,19,482,630,589
42.jpg,line,16,76,634,167
42.jpg,line,14,213,635,330
42.jpg,line,11,347,630,451
42.jpg,line,16,476,452,599
43.jpg,line,17,59,619,178
43.jpg,line,17,193,621,307
43.jpg,line,16,312,620,426
43.jpg,line,13,459,618,569
44.jpg,line,14,49,614,172
44.jpg,line,15,196,615,318
44.jpg,line,15,310,615,432
44.jpg,line,11,447,611,569
45.jpg,line,15,51,623,161
45.jpg,line,16,185,624,296
45.jpg,line,14,308,621,419
45.jpg,line,12,454,620,564
46.jpg,line,19,20,622,161
46.jpg,line,18,182,621,323
46.jpg,line,19,323,621,464
46.jpg,line,19,476,621,617
47.jpg,line,16,68,626,196
47.jpg,line,12,181,619,306
47.jpg,line,10,316,621,450
47.jpg,line,14,465,625,600
48.jpg,line,19,65,611,174
48.jpg,line,11,191,622,300
48.jpg,line,6,323,622,442
48.jpg,line,14,467,619,578
49.jpg,line,13,39,621,172
49.jpg,line,10,159,618,291
49.jpg,line,8,293,615,426
49.jpg,line,6,432,614,565
5.jpg,line,13,30,602,157
5.jpg,line,4,180,630,305
5.jpg,line,4,339,629,465
5.jpg,line,3,463,629,589
50.jpg,line,15,29,613,159
50.jpg,line,8,192,617,290
50.jpg,line,3,303,618,439
50.jpg,line,2,473,623,581
51.jpg,line,7,79,621,192
51.jpg,line,6,208,620,320
51.jpg,line,6,339,620,452
51.jpg,line,6,473,620,586
52.jpg,line,10,57,628,184
52.jpg,line,7,200,625,328
52.jpg,line,3,315,622,442
52.jpg,line,3,451,622,579
53.jpg,line,30,48,623,163
53.jpg,line,22,186,625,311
53.jpg,line,14,322,626,438
53.jpg,line,14,455,625,584
54.jpg,line,1,34,638,143
54.jpg,line,0,176,634,284
54.jpg,line,0,302,634,409
54.jpg,line,0,435,634,543
55.jpg,line,16,49,631,158
55.jpg,line,12,183,628,327
55.jpg,line,8,337,623,446
55.jpg,line,20,439,625,554
56.jpg,line,8,67,627,189
56.jpg,line,12,196,630,318
56.jpg,line,9,316,627,438
56.jpg,line,7,450,625,572
57.jpg,line,36,30,631,140
57.jpg,line,24,163,634,281
57.jpg,line,19,301,630,403
57.jpg,line,22,452,633,554
58.jpg,line,16,16,628,157
58.jpg,line,14,163,636,292
58.jpg,line,15,288,636,410
58.jpg,line,18,415,637,561
59.jpg,line,15,50,614,143
59.jpg,line,12,189,629,294
59.jpg,line,9,300,626,428
59.jpg,line,8,419,622,530
6.jpg,line,11,35,623,151
6.jpg,line,5,157,618,284
6.jpg,line,2,302,615,429
6.jpg,line,1,444,614,571
60.jpg,line,7,48,622,162
60.jpg,line,5,194,620,308
60.jpg,line,3,310,618,424
60.jpg,line,2,439,617,553
61.jpg,line,5,77,530,185
61.jpg,line,15,193,617,309
61.jpg,line,15,325,623,420
61.jpg,line,14,449,620,575
7.jpg,line,18,28,623,148
7.jpg,line,9,175,624,316
7.jpg,line,5,325,621,466
7.jpg,line,2,464,618,605
8.jpg,line,11,47,625,137
8.jpg,line,5,179,629,285
8.jpg,line,3,321,634,428
8.jpg,line,2,483,630,588
9.jpg,line,8,33,631,163
9.jpg,line,9,186,634,308
9.jpg,line,12,308,635,442
9.jpg,line,9,470,611,587
